# OpenTelemetry Metrics report: .csv, 4 fields: 
# <metric name>, <period start, nanoseconds>, <period end, nanoseconds>, <metric value>
# See CsvMetricsExporter for details.
# 
# NAME, PERIOD_START_NANOS, PERIOD_END_NANOS, VALUE
StreamlinedBlobStorage.recordsDeleted,1789048813182000000,1789048873180000000,0
FilePageCacheLockFree.totalPagesAllocated,1789048813182000000,1789048873180000000,0
DirectByteBufferAllocator.totalSizeOfBuffersAllocatedInBytes,1789048813182000000,1789048873180000000,212877312
FilePageCacheLockFree.totalPagesReclaimed,1789048813182000000,1789048873180000000,0
FilePageCache.totalPageLoadsUs,1789048813182000000,1789048873180000000,0
StreamlinedBlobStorage.recordsAllocated,1789048813182000000,1789048873180000000,0
StreamlinedBlobStorage.totalLiveRecordsCapacityBytes,1789048813182000000,1789048873180000000,0
FilePageCacheLockFree.housekeeperTurnsSkipped,1789048813182000000,1789048873180000000,0
StreamlinedBlobStorage.totalLiveRecordsPayloadBytes,1789048813182000000,1789048873180000000,0
FilePageCacheLockFree.housekeeperTimeSpentMs,1789048813182000000,1789048873180000000,0
FilePageCacheLockFree.totalPagesHandedOver,1789048813182000000,1789048873180000000,0
MappedFileStorage.storages,1789048813182000000,1789048873180000000,10
FilePageCacheLockFree.totalPagesReadMs,1789048813182000000,1789048873180000000,0
FilePageCacheLockFree.totalBytesRead,1789048813182000000,1789048873180000000,0
FilePageCacheLockFree.nativeBytesInUse,1789048813182000000,1789048873180000000,0
FilePageCache.maxRegisteredFiles,1789048813182000000,1789048873180000000,555
DirectByteBufferAllocator.misses,1789048813182000000,1789048873180000000,0
MappedFileStorage.totalPagesMapped,1789048813182000000,1789048873180000000,10
MappedFileStorage.totalTimeSpentOnMappingUs,1789048813182000000,1789048873180000000,6814
FilePageCacheLockFree.totalNativeBytesReclaimed,1789048813182000000,1789048873180000000,0
FilePageCache.capacityInBytes,1789048813182000000,1789048873180000000,503316478
FilePageCache.pageLoads,1789048813182000000,1789048873180000000,0
FilePageCacheLockFree.heapBytesInUse,1789048813182000000,1789048873180000000,0
FilePageCacheLockFree.totalPagesRequestsMs,1789048813182000000,1789048873180000000,0
StreamlinedBlobStorage.recordsRelocated,1789048813182000000,1789048873180000000,0
DirectByteBufferAllocator.hits,1789048813182000000,1789048873180000000,0
FileChannelInterruptsRetryer.totalRetriedAttempts,1789048813182000000,1789048873180000000,0
DirectByteBufferAllocator.disposed,1789048813182000000,1789048873180000000,0
FilePageCache.totalPageDisposalsUs,1789048813182000000,1789048873180000000,0
FilePageCacheLockFree.totalPagesRequested,1789048813182000000,1789048873180000000,0
FilePageCacheLockFree.totalBytesWritten,1789048813182000000,1789048873180000000,0
MappedFileStorage.totalBytesMapped,1789048813182000000,1789048873180000000,177471488
FilePageCache.uncachedFileAccess,1789048813182000000,1789048873180000000,0
FilePageCacheLockFree.housekeeperTurnsDone,1789048813182000000,1789048873180000000,0
FilePageCacheLockFree.totalHeapBytesReclaimed,1789048813182000000,1789048873180000000,0
FilePageCache.pageHits,1789048813182000000,1789048873180000000,0
FilePageCacheLockFree.totalPagesWritten,1789048813182000000,1789048873180000000,0
FilePageCacheLockFree.totalHeapBytesAllocated,1789048813182000000,1789048873180000000,0
FilePageCache.disposedBuffers,1789048813182000000,1789048873180000000,0
compiler.ArtifactManagerBridge.addArtifact.ms,1789048813182000000,1789048873180000000,0
compiler.ArtifactManagerBridge.initBridges.ms,1789048813182000000,1789048873180000000,0
compiler.ArtifactManagerBridge.findArtifact.ms,1789048813182000000,1789048873180000000,0
compiler.ArtifactManagerBridge.getArtifactsByType.ms,1789048813182000000,1789048873180000000,0
compiler.ArtifactManagerBridge.dropMappings.ms,1789048813182000000,1789048873180000000,0
compiler.ArtifactManagerBridge.commit.ms,1789048813182000000,1789048873180000000,0
